County/City,Ward,Pct,"Justin Edward Fairfax","Jill Holtzman Vogel","All Others","Total Votes Cast"
"Richmond City",-,"101 - One Hundred One (CD 4)",816,636,1,"1,453"
"Richmond City",-,"102 - One Hundred Two (CD 4)",402,394,0,796
"Richmond City",-,"104 - One Hundred Four (CD 4)",604,655,0,"1,259"
"Richmond City",-,"105 - One Hundred Five (CD 4)",695,432,1,"1,128"
"Richmond City",-,"106 - One Hundred Six (CD 4)",444,866,0,"1,310"
"Richmond City",-,"111 - One Hundred Eleven (CD 4)",663,390,1,"1,054"
"Richmond City",-,"112 - One Hundred Twelve (CD 4)",599,323,2,924
"Richmond City",-,"113 - One Hundred Thirteen (CD 4)","1,110",246,0,"1,356"
"Richmond City",-,"114 - One Hundred Fourteen (CD 4)","1,300",333,2,"1,635"
"Richmond City",-,"203 - Two Hundred Three (CD 4)","1,263",343,3,"1,609"
"Richmond City",-,"204 - Two Hundred Four (CD 4)","1,087",295,1,"1,383"
"Richmond City",-,"206 - Two Hundred Six (CD 4)",659,115,1,775
"Richmond City",-,"207 - Two Hundred Seven (CD 4)","1,165",331,4,"1,500"
"Richmond City",-,"208 - Two Hundred Eight (CD 4)","1,027",265,0,"1,292"
"Richmond City",-,"213 - Two Hundred Thirteen (CD 4)","1,451",70,1,"1,522"
"Richmond City",-,"214 - Two Hundred Fourteen (CD 4)","1,353",127,1,"1,481"
"Richmond City",-,"301 - Three Hundred One (CD 4)",478,29,1,508
"Richmond City",-,"302 - Three Hundred Two (CD 4)",671,105,0,776
"Richmond City",-,"303 - Three Hundred Three (CD 4)",558,36,0,594
"Richmond City",-,"304 - Three Hundred Four (CD 4)",815,24,0,839
"Richmond City",-,"305 - Three Hundred Five (CD 4)",801,80,1,882
"Richmond City",-,"306 - Three Hundred Six (CD 4)",640,53,2,695
"Richmond City",-,"307 - Three Hundred Seven (CD 4)",854,204,1,"1,059"
"Richmond City",-,"308 - Three Hundred Eight (CD 4)",895,234,2,"1,131"
"Richmond City",-,"309 - Three Hundred Nine (CD 4)",499,282,1,782
"Richmond City",-,"310 - Three Hundred Ten (CD 4)",198,8,1,207
"Richmond City",-,"402 - Four Hundred Two (CD 4)","1,366",507,2,"1,875"
"Richmond City",-,"404 - Four Hundred Four (CD 4)","1,138",307,1,"1,446"
"Richmond City",-,"409 - Four Hundred Nine (CD 4)","1,304",863,0,"2,167"
"Richmond City",-,"410 - Four Hundred Ten (CD 4)",761,340,1,"1,102"
"Richmond City",-,"412 - Four Hundred Twelve (CD 4)",729,229,0,958
"Richmond City",-,"413 - Four Hundred Thirteen (CD 4)",833,400,1,"1,234"
"Richmond City",-,"414 - Four Hundred Fourteen (CD 4)",814,514,0,"1,328"
"Richmond City",-,"501 - Five Hundred One (CD 4)","1,306",184,3,"1,493"
"Richmond City",-,"503 - Five Hundred Three (CD 4)","1,234",135,0,"1,369"
"Richmond City",-,"504 - Five Hundred Four (CD 4)","1,473",179,2,"1,654"
"Richmond City",-,"505 - Five Hundred Five (CD 4)",636,78,0,714
"Richmond City",-,"508 - Five Hundred Eight (CD 4)",656,113,1,770
"Richmond City",-,"509 - Five Hundred Nine (CD 4)",725,55,1,781
"Richmond City",-,"510 - Five Hundred Ten (CD 4)",963,79,3,"1,045"
"Richmond City",-,"602 - Six Hundred Two (CD 4)",407,16,0,423
"Richmond City",-,"603 - Six Hundred Three (CD 4)",723,35,2,760
"Richmond City",-,"604 - Six Hundred Four (CD 4)",515,25,1,541
"Richmond City",-,"606 - Six Hundred Six (CD 4)",871,31,0,902
"Richmond City",-,"607 - Six Hundred Seven (CD 4)",898,168,0,"1,066"
"Richmond City",-,"609 - Six Hundred Nine (CD 4)",985,79,0,"1,064"
"Richmond City",-,"610 - Six Hundred Ten (CD 4)",492,18,1,511
"Richmond City",-,"701 - Seven Hundred One (CD 4)",475,20,1,496
"Richmond City",-,"702 - Seven Hundred Two (CD 4)",603,39,0,642
"Richmond City",-,"703 - Seven Hundred Three (CD 4)",752,51,1,804
"Richmond City",-,"705 - Seven Hundred Five (CD 4)",754,80,1,835
"Richmond City",-,"706 - Seven Hundred Six (CD 4)","1,099",92,0,"1,191"
"Richmond City",-,"707 - Seven Hundred Seven (CD 4)","1,647",238,3,"1,888"
"Richmond City",-,"708 - Seven Hundred Eight (CD 4)","1,067",182,0,"1,249"
"Richmond City",-,"802 - Eight Hundred Two (CD 4)",573,29,0,602
"Richmond City",-,"806 - Eight Hundred Six (CD 4)",742,81,1,824
"Richmond City",-,"810 - Eight Hundred Ten (CD 4)",614,57,0,671
"Richmond City",-,"811 - Eight Hundred Eleven (CD 4)",622,61,0,683
"Richmond City",-,"812 - Eight Hundred Twelve (CD 4)","1,089",134,1,"1,224"
"Richmond City",-,"814 - Eight Hundred Fourteen (CD 4)",612,47,0,659
"Richmond City",-,"902 - Nine Hundred Two (CD 4)",309,30,1,340
"Richmond City",-,"903 - Nine Hundred Three (CD 4)",748,84,0,832
"Richmond City",-,"908 - Nine Hundred Eight (CD 4)",750,60,0,810
"Richmond City",-,"909 - Nine Hundred Nine (CD 4)",926,97,0,"1,023"
"Richmond City",-,"910 - Nine Hundred Ten (CD 4)",690,87,0,777
"Richmond City",-,"911 - Nine Hundred Eleven (CD 4)",795,39,2,836
"Richmond City",-,"AB - Central Absentee Precinct (CD 4)","2,560",671,5,"3,236"
"Richmond City",-,"Provisional (CD 4)",43,7,0,50
"Roanoke County",-,"101 - Catawba (CD 9)",87,301,0,388
"Roanoke County",-,"102 - Mason Valley (CD 9)",78,277,0,355
"Roanoke County",-,"103 - Glenvar (CD 9)",268,649,0,917
"Roanoke County",-,"104 - Northside (CD 9)",339,419,1,759
"Roanoke County",-,"105 - Peters Creek (CD 9)",548,978,1,"1,527"
"Roanoke County",-,"106 - Green Hill (CD 9)",434,"1,050",2,"1,486"
"Roanoke County",-,"107 - Bennett Springs (CD 9)",114,374,0,488
"Roanoke County",-,"108 - Wildwood (CD 9)",218,494,1,713
"Roanoke County",-,"201 - Plantation (CD 6)",274,562,2,838
"Roanoke County",-,"202 - Burlington (CD 6)",252,318,0,570
"Roanoke County",-,"203 - Mountain View (CD 6)",469,997,3,"1,469"
"Roanoke County",-,"204 - Botetourt Springs (CD 9)",456,763,2,"1,221"
"Roanoke County",-,"205 - Orchards (CD 6)",472,"1,204",1,"1,677"
"Roanoke County",-,"206 - Hollins (CD 6)",194,289,0,483
"Roanoke County",-,"301 - Bent Mountain (CD 9)",122,254,1,377
"Roanoke County",-,"302 - Poages Mill (CD 6)",511,"1,185",1,"1,697"
"Roanoke County",-,"303 - Windsor Hills (CD 6)",300,537,1,838
"Roanoke County",-,"304 - Oak Grove (CD 6)",645,"1,117",0,"1,762"
"Roanoke County",-,"305 - Castle Rock (CD 6)",715,"1,127",3,"1,845"
"Roanoke County",-,"306 - Garst Mill (CD 6)",310,458,0,768
"Roanoke County",-,"402 - Bonsack (CD 6)",93,251,0,344
"Roanoke County",-,"403 - North Vinton (CD 6)",249,604,0,853
"Roanoke County",-,"404 - South Vinton (CD 6)",356,650,1,"1,007"
"Roanoke County",-,"405 - Lindenwood (CD 6)",547,"1,262",1,"1,810"
"Roanoke County",-,"406 - Mount Pleasant (CD 6)",338,867,0,"1,205"
"Roanoke County",-,"501 - Cotton Hill (CD 6)",349,592,2,943
"Roanoke County",-,"502 - Penn Forest (CD 6)",307,482,1,790
"Roanoke County",-,"503 - Cave Spring (CD 6)",391,661,8,"1,060"
"Roanoke County",-,"504 - Ogden (CD 6)",338,375,1,714
"Roanoke County",-,"505 - Clearbrook (CD 6)",209,481,0,690
"Roanoke County",-,"506 - Mount Vernon (CD 6)",325,414,2,741
"Roanoke County",-,"507 - Hunting Hills (CD 6)",558,872,1,"1,431"
"Roanoke County",-,"Ab - Central Absentee Precinct (CD 6)",527,828,3,"1,358"
"Roanoke County",-,"Ab - Central Absentee Precinct (CD 9)",172,247,0,419
"Roanoke County",-,"Provisional (CD 6)",7,5,0,12
"Roanoke County",-,"Provisional (CD 9)",2,2,0,4
"Roanoke City",-,"1 -Peters Creek",883,188,0,"1,071"
"Roanoke City",-,"2 - Grandview",730,374,0,"1,104"
"Roanoke City",-,"3 -Preston Park",424,638,1,"1,063"
"Roanoke City",-,"4 - Williamson Road",537,432,12,981
"Roanoke City",-,"5 - East Gate",364,598,2,964
"Roanoke City",-,"6 - Hollins Road",434,387,1,822
"Roanoke City",-,"7 - Southeast",293,368,1,662
"Roanoke City",-,"8 - Lincoln Terrace",647,42,1,690
"Roanoke City",-,"9 - Highland",687,235,0,922
"Roanoke City",-,"10 - Old Southwest-Wasena",822,374,4,"1,200"
"Roanoke City",-,"11 - Raleigh Court",921,593,1,"1,515"
"Roanoke City",-,"12 - South Roanoke",619,721,0,"1,340"
"Roanoke City",-,"13 - Garden City",350,685,0,"1,035"
"Roanoke City",-,"14 - Crystal Spring",715,706,1,"1,422"
"Roanoke City",-,"15 - Grandin Court",733,607,1,"1,341"
"Roanoke City",-,"16 - Deyerle",708,867,1,"1,576"
"Roanoke City",-,"17 - Lee-Hi",676,484,0,"1,160"
"Roanoke City",-,"18 - Old To Be Removed Virginia Heights-Norwich",869,287,0,"1,156"
"Roanoke City",-,"18 - Summit Hills",633,420,0,"1,053"
"Roanoke City",-,"19 - Forest Park",463,58,0,521
"Roanoke City",-,"20 - Eureka Park","1,183",81,0,"1,264"
"Roanoke City",-,"Ab - Central Absentee Precinct",785,434,3,"1,222"
"Roanoke City",-,Provisional,18,12,0,30
"Rockbridge County",-,"101 - Airport",321,413,3,737
"Rockbridge County",-,"102 - Ben Salem",167,346,0,513
"Rockbridge County",-,"103 - Plank Road",75,195,0,270
"Rockbridge County",-,"104 - Effinger",92,219,0,311
"Rockbridge County",-,"201 - Collierstown",188,282,1,471
"Rockbridge County",-,"202 - Highland Belle",357,552,2,911
"Rockbridge County",-,"203 - Vo-tech",130,115,0,245
"Rockbridge County",-,"301 - Maury River",140,276,0,416
"Rockbridge County",-,"302 - Natural Bridge",118,260,0,378
"Rockbridge County",-,"303 - Falling Spring",55,171,0,226
"Rockbridge County",-,"401 - Fairfield",127,358,0,485
"Rockbridge County",-,"402 - Mountain View",189,452,0,641
"Rockbridge County",-,"403 - Vesuvius",44,157,0,201
"Rockbridge County",-,"501 - Goshen",28,176,0,204
"Rockbridge County",-,"502 - Meadowview",183,265,0,448
"Rockbridge County",-,"503 - Rockbridge Baths",127,196,0,323
"Rockbridge County",-,"504 - Rockbridge",201,383,0,584
"Rockbridge County",-,"Ab - Central Absentee Precinct",225,264,0,489
"Rockbridge County",-,Provisional,4,5,0,9
"Rockingham County",-,"101 - Broadway",314,851,1,"1,166"
"Rockingham County",-,"102 - Timberville",146,405,1,552
"Rockingham County",-,"103 - Fulks Run",98,539,0,637
"Rockingham County",-,"104 - Bergton",34,219,0,253
"Rockingham County",-,"105 - Lacey Spring",91,440,0,531
"Rockingham County",-,"106 - Tenth Legion",84,380,2,466
"Rockingham County",-,"107 - Plains",105,450,2,557
"Rockingham County",-,"108 - Little North Mountain",77,278,2,357
"Rockingham County",-,"201 - Singers Glen",184,596,0,780
"Rockingham County",-,"202 - Edom",387,845,0,"1,232"
"Rockingham County",-,"203 - Dayton",185,413,0,598
"Rockingham County",-,"204 - Mt Clinton",198,685,2,885
"Rockingham County",-,"205 - Silver Lake",335,827,0,"1,162"
"Rockingham County",-,"301 - Keezletown",134,427,0,561
"Rockingham County",-,"302 - Port Republic",213,668,0,881
"Rockingham County",-,"303 - Melrose",128,389,0,517
"Rockingham County",-,"304 - Grottoes",165,566,1,732
"Rockingham County",-,"305 - Massanetta Springs",473,644,0,"1,117"
"Rockingham County",-,"306 - Cross Keys",84,253,0,337
"Rockingham County",-,"307 - Crossroads",578,904,1,"1,483"
"Rockingham County",-,"401 - Bridgewater",647,"1,144",0,"1,791"
"Rockingham County",-,"402 - Montezuma",178,712,0,890
"Rockingham County",-,"403 - Mt Crawford",43,94,0,137
"Rockingham County",-,"404 - North River",228,568,0,796
"Rockingham County",-,"405 - Ottobine",135,752,2,889
"Rockingham County",-,"501 - Elkton",211,604,1,816
"Rockingham County",-,"502 - Swift Run",184,988,0,"1,172"
"Rockingham County",-,"503 - Mcgaheysville",273,809,2,"1,084"
"Rockingham County",-,"504 - South Fork",78,434,0,512
"Rockingham County",-,"505 - Stony Run",391,617,1,"1,009"
"Rockingham County",-,"Ab - Central Absentee Precinct",440,710,0,"1,150"
"Rockingham County",-,Provisional,3,8,0,11
"Russell County",-,"101 - Moccasin",74,395,0,469
"Russell County",-,"102 - Copper Creek",90,281,0,371
"Russell County",-,"103 - South Castlewood",75,208,0,283
"Russell County",-,"201 - North Castlewood",186,580,1,767
"Russell County",-,"202 - Dante",34,102,1,137
"Russell County",-,"301 - Cooks Mill",30,109,0,139
"Russell County",-,"302 - Daugherty",58,186,1,245
"Russell County",-,"303 - New Garden",90,309,0,399
"Russell County",-,"304 - Cleveland",68,179,0,247
"Russell County",-,"401 - Drill",24,40,0,64
"Russell County",-,"402 - Swords Creek",88,481,2,571
"Russell County",-,"403 - Honaker",64,169,0,233
"Russell County",-,"501 - West Lebanon",245,804,2,"1,051"
"Russell County",-,"601 - East Lebanon",115,457,0,572
"Russell County",-,"602 - Elk Garden",122,538,0,660
"Russell County",-,"Ab - Central Absentee Precinct",180,246,0,426
"Russell County",-,Provisional,0,0,0,0
"Salem City",-,"1 - North Salem No 2",440,622,0,"1,062"
"Salem City",-,"2 - Conehurst",156,264,2,422
"Salem City",-,"3 - Beverly Heights",150,415,0,565
"Salem City",-,"4 - West Salem",251,575,3,829
"Salem City",-,"5 - North Salem No 1",416,595,1,"1,012"
"Salem City",-,"6 - South Salem No 1",196,282,0,478
"Salem City",-,"7 - South Salem No 2",233,488,0,721
"Salem City",-,"8 - East Salem",94,181,0,275
"Salem City",-,"9 - South Side Hills",312,759,2,"1,073"
"Salem City",-,"10 - Hidden Valley",420,735,2,"1,157"
"Salem City",-,"Ab - Central Absentee Precinct",188,326,1,515
"Salem City",-,Provisional,0,0,0,0
"Scott County",-,"101 - Weber City",81,327,1,409
"Scott County",-,"102 - Yuma",103,413,0,516
"Scott County",-,"202 - Weber City East",59,276,0,335
"Scott County",-,"203 - Hiltons",94,444,1,539
"Scott County",-,"204 - Clark's",25,120,0,145
"Scott County",-,"301 - Nickelsville",50,320,1,371
"Scott County",-,"302 - Snowflake",59,244,0,303
"Scott County",-,"303 - Twin Springs",65,211,3,279
"Scott County",-,"304 - Copper Creek",19,64,0,83
"Scott County",-,"401 - Gate City",208,824,2,"1,034"
"Scott County",-,"501 - Dungannon",71,153,0,224
"Scott County",-,"502 - Fort Blackmore",50,177,0,227
"Scott County",-,"503 - Manville",19,124,0,143
"Scott County",-,"504 - Rye Cove",41,274,2,317
"Scott County",-,"601 - Clinchport",29,188,0,217
"Scott County",-,"602 - Duffield-pattonsville",89,388,1,478
"Scott County",-,"603 - Fairview",34,80,0,114
"Scott County",-,"Ab - Central Absentee Precinct",69,259,0,328
"Scott County",-,Provisional,0,0,0,0
"Shenandoah County",-,"101 - Orkney Springs",191,456,0,647
"Shenandoah County",-,"103 - New Market",363,"1,127",0,"1,490"
"Shenandoah County",-,"201 - Conicville",217,802,0,"1,019"
"Shenandoah County",-,"202 - Mt Jackson",205,667,1,873
"Shenandoah County",-,"302 - Edinburg",220,753,1,974
"Shenandoah County",-,"303 - St Luke",170,828,1,999
"Shenandoah County",-,"304 - Fort Valley",137,406,1,544
"Shenandoah County",-,"401 - Woodstock",622,"1,413",2,"2,037"
"Shenandoah County",-,"501 - Cedar Creek",32,66,0,98
"Shenandoah County",-,"503 - Toms Brook",333,"1,056",1,"1,390"
"Shenandoah County",-,"504 - Lebanon Church",218,684,1,903
"Shenandoah County",-,"601 - Strasburg",536,"1,076",1,"1,613"
"Shenandoah County",-,"Ab - Central Absentee Precinct",241,400,1,642
"Shenandoah County",-,Provisional,2,6,0,8
"Smyth County",-,"101 - Saltville",228,747,0,975
"Smyth County",-,"201 - Seven Mile Ford",127,585,0,712
"Smyth County",-,"202 - Rich Valley",90,195,0,285
"Smyth County",-,"301 - Chilhowie",170,775,0,945
"Smyth County",-,"302 - St Clair",38,235,0,273
"Smyth County",-,"401 - East Park",195,463,0,658
"Smyth County",-,"402 - West Park",102,214,0,316
"Smyth County",-,"501 - Atkins",111,571,0,682
"Smyth County",-,"502 - Wassona",189,336,0,525
"Smyth County",-,"601 - Royal Oak East",161,472,0,633
"Smyth County",-,"602 - Royal Oak West",85,276,0,361
"Smyth County",-,"701 - Adwolfe",82,619,0,701
"Smyth County",-,"702 - Sugar Grove",117,321,1,439
"Smyth County",-,"703 - Konnarock",9,72,0,81
"Smyth County",-,"Ab - Central Absentee Precinct",86,166,0,252
"Smyth County",-,Provisional,0,2,0,2
"Southampton County",-,"101 - Berlin",75,361,0,436
"Southampton County",-,"102 - Ivor",232,367,0,599
"Southampton County",-,"201 - Boykins",339,251,0,590
"Southampton County",-,"202 - Branchville",76,120,1,197
"Southampton County",-,"301 - Capron",243,251,1,495
"Southampton County",-,"302 - Sebrell",166,282,0,448
"Southampton County",-,"401 - Drewryville",178,159,0,337
"Southampton County",-,"501 - Hunterdale",216,534,1,751
"Southampton County",-,"502 - Forks-of-the-river",145,174,0,319
"Southampton County",-,"601 - Courtland",279,402,0,681
"Southampton County",-,"602 - Sedley",43,223,1,267
"Southampton County",-,"701 - Blackwater River",186,115,0,301
"Southampton County",-,"702 - Newsoms",160,314,0,474
"Southampton County",-,"Ab - Central Absentee Precinct",95,125,0,220
"Southampton County",-,Provisional,1,1,0,2
"Spotsylvania County",-,"101 - Partlow (CD 7)",258,708,2,968
"Spotsylvania County",-,"102 - Blaydes Corner (CD 7)",289,711,4,"1,004"
"Spotsylvania County",-,"103 - Travelers Rest (CD 1)",13,4,0,17
"Spotsylvania County",-,"103 - Travelers Rest (CD 7)",534,758,0,"1,292"
"Spotsylvania County",-,"104 - Massaponax (CD 1)",532,768,2,"1,302"
"Spotsylvania County",-,"201 - Wilderness School (CD 7)",460,674,0,"1,134"
"Spotsylvania County",-,"202 - Wilderness Fire (CD 7)",412,741,4,"1,157"
"Spotsylvania County",-,"203 - Ni River / Elys Ford (CD 7)",370,793,4,"1,167"
"Spotsylvania County",-,"204 - Chancellor (CD 7)",680,707,1,"1,388"
"Spotsylvania County",-,"301 - Plank Road (CD 7)",566,789,3,"1,358"
"Spotsylvania County",-,"302 - Hazel Run (CD 7)",743,754,2,"1,499"
"Spotsylvania County",-,"303 - Riverbend (CD 7)",765,"1,185",2,"1,952"
"Spotsylvania County",-,"401 - Summit (CD 1)",705,769,0,"1,474"
"Spotsylvania County",-,"402 - Parkside (CD 1)",647,576,2,"1,225"
"Spotsylvania County",-,"402 - Parkside (CD 7)",133,132,0,265
"Spotsylvania County",-,"403 - Lee Hill (CD 1)",855,972,3,"1,830"
"Spotsylvania County",-,"501 - Belmont (CD 7)",251,602,0,853
"Spotsylvania County",-,"502 - Brokenburg (CD 7)",207,571,0,778
"Spotsylvania County",-,"503 - Post Oak (CD 7)",208,659,1,868
"Spotsylvania County",-,"504 - Courthouse (CD 7)",520,764,3,"1,287"
"Spotsylvania County",-,"505 - Brock (CD 7)",469,976,9,"1,454"
"Spotsylvania County",-,"601 - Salem (CD 7)",712,767,4,"1,483"
"Spotsylvania County",-,"602 - Smith Station (CD 7)",959,907,1,"1,867"
"Spotsylvania County",-,"603 - Piedmont (CD 7)",398,501,2,901
"Spotsylvania County",-,"701 - Battlefield (CD 1)",587,596,0,"1,183"
"Spotsylvania County",-,"702 - Brents Mill (CD 1)",362,356,0,718
"Spotsylvania County",-,"702 - Brents Mill (CD 7)",306,353,1,660
"Spotsylvania County",-,"703 - Fairview (CD 1)",95,104,0,199
"Spotsylvania County",-,"703 - Fairview (CD 7)",260,205,1,466
"Spotsylvania County",-,"704 - Gayle (CD 1)",371,417,0,788
"Spotsylvania County",-,"704 - Gayle (CD 7)",617,607,0,"1,224"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 1)",368,380,1,749
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 7)",872,"1,217",8,"2,097"
"Spotsylvania County",-,"Provisional (CD 1)",3,1,0,4
"Spotsylvania County",-,"Provisional (CD 7)",4,2,0,6
"Stafford County",-,"101 - Hartwood",711,"1,582",4,"2,297"
"Stafford County",-,"102 - Rocky Run",616,743,2,"1,361"
"Stafford County",-,"103 - Simpson",545,821,0,"1,366"
"Stafford County",-,"104 - College",737,973,1,"1,711"
"Stafford County",-,"201 - Rock Hill",562,725,2,"1,289"
"Stafford County",-,"202 - Roseville",819,872,3,"1,694"
"Stafford County",-,"203 - Ruby",348,803,1,"1,152"
"Stafford County",-,"204 - Stefaniga",749,"1,045",1,"1,795"
"Stafford County",-,"301 - Griffis",644,316,0,960
"Stafford County",-,"302 - Widewater",924,653,0,"1,577"
"Stafford County",-,"303 - Harbour",376,603,0,979
"Stafford County",-,"304 - Barrett",331,270,1,602
"Stafford County",-,"401 - Aquia",346,173,0,519
"Stafford County",-,"402 - Courthouse","1,120",661,3,"1,784"
"Stafford County",-,"403 - Brooke",675,"1,072",3,"1,750"
"Stafford County",-,"404 - Government Island",500,732,0,"1,232"
"Stafford County",-,"501 - Grafton",772,"1,129",0,"1,901"
"Stafford County",-,"502 - Falmouth",611,743,3,"1,357"
"Stafford County",-,"503 - Drew",538,681,4,"1,223"
"Stafford County",-,"504 - Gayle",739,547,0,"1,286"
"Stafford County",-,"601 - Ferry Farm",516,869,2,"1,387"
"Stafford County",-,"602 - Chatham",732,833,1,"1,566"
"Stafford County",-,"603 - White Oak",539,"1,086",1,"1,626"
"Stafford County",-,"604 - England Run",462,216,2,680
"Stafford County",-,"701 - Woodlands",839,916,2,"1,757"
"Stafford County",-,"702 - Whitson",737,539,1,"1,277"
"Stafford County",-,"703 - Hampton",980,"1,052",5,"2,037"
"Stafford County",-,"Ab - Central Absentee Precinct","1,072","1,169",2,"2,243"
"Stafford County",-,Provisional,23,16,0,39
"Staunton City",-,"101 - Ward No 1",623,634,3,"1,260"
"Staunton City",-,"201 - Ward Two",693,815,0,"1,508"
"Staunton City",-,"301 - Ward No 3",743,686,4,"1,433"
"Staunton City",-,"401 - Ward No 4",651,667,0,"1,318"
"Staunton City",-,"501 - Ward No 5",957,517,1,"1,475"
"Staunton City",-,"Ab - Central Absentee Precinct",285,210,0,495
"Staunton City",-,Provisional,4,5,0,9
"Suffolk City",-,"101 - Belleharbour (CD 3)",630,238,0,868
"Suffolk City",-,"102 - Driver (CD 3)",760,"1,339",3,"2,102"
"Suffolk City",-,"104 - Bennetts Creek (CD 3)",631,582,0,"1,213"
"Suffolk City",-,"201 - Ebenezer (CD 3)",305,765,1,"1,071"
"Suffolk City",-,"202 - Chuckatuck (CD 3)",364,638,1,"1,003"
"Suffolk City",-,"203 - Kings Fork (CD 3)",917,453,1,"1,371"
"Suffolk City",-,"204 - Hillpoint (CD 3)",674,337,2,"1,013"
"Suffolk City",-,"301 - White Marsh (CD 4)",276,111,0,387
"Suffolk City",-,"302 - John F Kennedy (CD 3)",458,111,1,570
"Suffolk City",-,"302 - John F Kennedy (CD 4)",646,19,1,666
"Suffolk City",-,"304 - Nansemond River (CD 3)",870,431,1,"1,302"
"Suffolk City",-,"305 - Shoulders Hill (CD 3)",366,212,0,578
"Suffolk City",-,"401 - Airport (CD 4)",318,382,2,702
"Suffolk City",-,"402 - Whaleyville (CD 4)",202,598,0,800
"Suffolk City",-,"403 - Southside (CD 4)",452,29,0,481
"Suffolk City",-,"404 - Booker T Washington (CD 3)",184,7,0,191
"Suffolk City",-,"404 - Booker T Washington (CD 4)",659,43,0,702
"Suffolk City",-,"405 - Pittmantown (CD 4)",133,171,0,304
"Suffolk City",-,"501 - Kilbys Mill (CD 4)",567,877,0,"1,444"
"Suffolk City",-,"502 - Holland (CD 4)",495,776,0,"1,271"
"Suffolk City",-,"504 - Lake Cohoon (CD 3)",102,339,0,441
"Suffolk City",-,"504 - Lake Cohoon (CD 4)",305,684,0,989
"Suffolk City",-,"601 - Lakeside (CD 4)",648,522,0,"1,170"
"Suffolk City",-,"602 - Olde Towne (CD 3)",172,107,0,279
"Suffolk City",-,"602 - Olde Towne (CD 4)",4,2,0,6
"Suffolk City",-,"603 - Elephants Fork/westhaven (CD 4)",183,208,1,392
"Suffolk City",-,"604 - Wilroy (CD 3)",397,423,0,820
"Suffolk City",-,"605 - Hollywood (CD 3)",442,20,1,463
"Suffolk City",-,"702 - Harbourview (CD 3)",819,667,0,"1,486"
"Suffolk City",-,"704 - Burbage Grant (CD 3)",979,406,0,"1,385"
"Suffolk City",-,"706 - Huntersville (CD 3)","1,131",164,1,"1,296"
"Suffolk City",-,"AB - Central Absentee Precinct (CD 3)",614,418,1,"1,033"
"Suffolk City",-,"Ab - Central Absentee Precinct (CD 4)",358,205,0,563
"Suffolk City",-,"Provisional (CD 3)",5,5,0,10
"Suffolk City",-,"Provisional (CD 4)",5,5,0,10
"Surry County",-,"101 - Surry",255,381,0,636
"Surry County",-,"201 - Bacons Castle",384,210,0,594
"Surry County",-,"301 - Dendron",166,165,0,331
"Surry County",-,"302 - Walls Bridge",153,117,0,270
"Surry County",-,"401 - Carsley",322,223,0,545
"Surry County",-,"501 - Claremont",197,183,1,381
"Surry County",-,"502 - Spring Grove",156,31,0,187
"Surry County",-,Provisional,0,0,0,0
"Sussex County",-,"101 - Waverly",355,122,0,477
"Sussex County",-,"201 - Stony Creek",282,126,0,408
"Sussex County",-,"202 - Little Mill",58,41,0,99
"Sussex County",-,"301 - Courthouse",139,269,0,408
"Sussex County",-,"302 - Wakefield",19,105,0,124
"Sussex County",-,"401 - Mars Hill",271,175,0,446
"Sussex County",-,"402 - West Wakefield",53,13,0,66
"Sussex County",-,"501 - Henry",227,146,0,373
"Sussex County",-,"502 - Yale",100,63,0,163
"Sussex County",-,"601 - Blackwater",138,217,0,355
"Sussex County",-,"602 - Newville",84,108,0,192
"Sussex County",-,"AB - Central Absentee Precinct",62,52,0,114
"Sussex County",-,Provisional,0,0,0,0
"Tazewell County",-,"101 - Abbs Valley",15,129,0,144
"Tazewell County",-,"102 - Tip Top",38,195,0,233
"Tazewell County",-,"103 - Boissevain",29,93,0,122
"Tazewell County",-,"104 - Falls Mills",39,179,0,218
"Tazewell County",-,"106 - Pocahontas",28,68,0,96
"Tazewell County",-,"107 - Amonate",8,40,0,48
"Tazewell County",-,"109 - Bishop",10,74,0,84
"Tazewell County",-,"110 - Adria",29,196,0,225
"Tazewell County",-,"111 - Gap Store",35,186,0,221
"Tazewell County",-,"112 - Bandy",17,86,0,103
"Tazewell County",-,"203 - Burkes Garden",15,75,0,90
"Tazewell County",-,"204 - Clear Fork",32,280,0,312
"Tazewell County",-,"207 - Freestone",22,88,1,111
"Tazewell County",-,"209 - Jeffersonville",340,"1,056",2,"1,398"
"Tazewell County",-,"214 - Thompson Valley",53,272,0,325
"Tazewell County",-,"301 - Cedar Bluff",163,931,6,"1,100"
"Tazewell County",-,"302 - Baptist Valley",48,169,0,217
"Tazewell County",-,"303 - Wardell",75,392,0,467
"Tazewell County",-,"305 - Pounding Mill",44,275,0,319
"Tazewell County",-,"401 - Richlands",234,963,0,"1,197"
"Tazewell County",-,"402 - Jewell Ridge",24,107,0,131
"Tazewell County",-,"404 - Raven",70,309,1,380
"Tazewell County",-,"501 - Springville",81,553,0,634
"Tazewell County",-,"502 - Graham",248,"1,053",0,"1,301"
"Tazewell County",-,"Ab - Central Absentee Precinct",139,358,2,499
"Tazewell County",-,Provisional,1,3,0,4
"Virginia Beach City",-,"1 - North Beach",666,"1,162",3,"1,831"
"Virginia Beach City",-,"2 - South Beach",613,612,1,"1,226"
